x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9
-72234666.67662318,-30900974.106344555,112182383327.24203,-46882047536.16022,144769387575.4142,101476455354.35548,-115451680757.16495,-163021557595.7482,56873602636.57962,-237896386055.00943,-561340612832.5568,-528114305601.84045,-1270566591058.8367,-614886207824.0736,-913968003686.5991,-2689094975575.342,-3230168694258.3994,3195440916269.6855
-74162078.85053867,-31950813.493431736,117594133198.92567,-34674983152.65122,138967099243.4765,109125546290.5362,-108274578484.19594,-168564844124.80392,65119676786.15304,-236208202722.40182,-558110502976.7455,-531533382725.7365,-1269048147075.2107,-618008060751.6753,-911646630510.363,-2689883176672.92,-3231544011587.3813,3194051755888.7104
-76111244.34399132,-33021175.76243358,121926196754.62115,-22084805605.40349,132725316958.16434,116448371095.96614,-100858264127.17372,-173753374336.21216,73294435013.06424,-234243446601.45233,-554859469856.1001,-534932644479.9285,-1267521941015.9717,-621126157054.0374,-909324574931.3638,-2690669363547.7534,-3232918738699.934,3192662011558.714
-78082029.90671724,-34112133.24382327,125164507567.62437,-9235279940.763918,126061892982.54324,123421084795.83333,-93220265287.27063,-178578784662.56934,81388712890.3415,-232005669853.29483,-551587634919.8265,-538311963579.65125,-1265987982227.0378,-624240477744.5016,-907001838682.7845,-2691453535600.3813,-3234292875346.232,3191271683535.121
-80074307.31057411,-35223757.50398394,127313548280.02135,3752705173.0889626,118995924842.662,130020654880.51976,-85378248728.38591,-183033517911.4641,89393532313.62045,-229498718727.68683,-548295120385.2828,-541671213477.05615,-1264446280100.4607,-627351003857.251,-904678423498.2821,-2692235692232.8345,-3235666421276.5576,3189880772073.4595
-82087953.12853563,-36356120.08869456,128394634711.52385,16764462649.13758,111547743286.86372,136224926909.68475,-77349991872.23077,-187110812368.21936,97300110172.31679,-226726723707.12573,-544982049233.6582,-545010268365.79803,-1262896844074.347,-630457716447.4191,-902354331111.986,-2693015832848.6367,-3237039376241.304,3188489277429.3574
-84122848.39545324,-37509293.16241479,128443567422.23422,29694144970.987434,103738896484.20029,142012693902.54523,-69153355645.03242,-190804690810.2692,105099866499.16023,-223694089459.57227,-541648545205.6232,-548329003185.59827,-1261339683632.78,-633560596591.1993,-900029563258.4974,-2693793956852.807,-3238411739990.974,3187097199858.5464
-86178878.19321665,-38683350.02712178,127507916567.05722,42446601029.52886,95592129755.55135,147363769320.13715,-60806258567.72648,-194109949499.29443,112784432099.94781,-220405484627.44977,-538294732796.94977,-551627293626.7842,-1259774808305.7432,-636659625385.9554,-897704121672.8888,-2694570063651.8604,-3239783512276.1797,3185704539616.8594
-88255931.20108445,-39878365.520288065,125644194839.96259,54938454557.39086,87131360121.05495,152259063357.3231,-52326651983.730286,-197022147205.86627,120345655666.8193,-216865831479.81635,-534920737254.103,-554905016134.8055,-1258202227669.0408,-639754783950.3314,-895378008090.7023,-2695344152653.8086,-3241154692847.643,3184311296960.231
-90353899.24494234,-41094416.303828135,122915131026.27043,67098482007.160995,78381644946.40527,156680662166.90234,-43732496321.08284,-199537594310.78177,127775610379.71506,-213080295453.76672,-531526684569.8045,-558162047914.7274,-1256621951344.2222,-642846053424.3623,-893051224247.9491,-2696116223268.163,-3242525281456.197,3182917472144.698
