t,T1,T2,T3,T4,T5,T6,T7,T8,T9
7.16,16.306982142755658,6.101227787257268,10.161859968645816,20.00081176369731,21.368044660727648,19.338888693803895,10.122837891891137,45.898713485036005,55.37799692841263
7.18,16.98165669574988,6.535784772096462,9.841063319478662,19.96300692760636,21.368904869334415,19.430447970281268,7.89475407072074,42.892215690921695,54.68310088896693
7.2,17.670390745047506,7.034282305182958,9.568070751771229,19.92422156707226,21.369595890125467,19.54182052310745,5.741575635675943,39.79286711807397,53.83900917300512
7.22,18.369894616471456,7.594364636267523,9.344212587325627,19.884640314326763,21.370092518915,19.672466036156216,3.673625558536482,36.6155148599634,52.84975661667077
7.24,19.076825546433565,8.213380079508662,9.170584545646875,19.844451710862458,21.370370487924173,19.82175172251693,1.7008189377725285,33.375380866317684,51.72007400216046
7.26,19.787803661752168,8.88839357314971,9.048042390406026,19.803847306543783,21.37040658232079,19.988955352306743,-0.16738455378318595,30.087989023234794,50.4553654270428
7.28,20.499428143436656,9.616200591507674,8.977197713378493,19.76302074399461,21.370178751763007,20.173268706207306,-1.9220260597022185,26.769090784248178,49.06168247014712
7.3,21.208293500159975,10.393342367870547,8.958414897603271,19.722166832388886,21.369666216316293,20.373801445948146,-3.5546905107627444,23.4345896831763,47.545695219969474
7.32,21.911005869154693,11.21612233195539,8.991809255856086,19.681480615396637,21.368849566312047,20.58958537570898,-5.057547002083963,20.100465122174562,45.914660359208604
7.34,22.60419927062735,12.080623693923632,9.077246359345974,19.641156437487574,21.367710855661727,20.819579077084427,-6.423386379184696,16.782695778236377,44.17638643515617
7.36,23.284551737839568,12.982728099734542,9.214342568785174,19.60138701303211,21.366233688134,21.062672898107028,-7.645655833463469,13.497182991872867,42.339196461460425
7.38,23.948801238536728,13.918135246880881,9.402466751699267,19.562362503114393,21.364403296216896,21.31769426571939,-8.71849035739946,10.259674547982035,40.41188808034957
7.4,24.59376132410312,14.882383391270542,9.640743188190008,19.524269603713428,21.362206612203185,21.58341330330642,-9.63674091374566,7.085689149335511,38.403691422942885
7.42,25.216336419354057,15.870870630580916,9.92805564841589,19.48729065032853,21.35963233110914,21.858548721621776,-10.395999164607698,3.9904420058249297,36.32422490480938
7.44,25.813536686185017,16.87887687405646,10.263052626872964,19.4516027429492,21.356670965138782,22.14177395820146,-10.992618646864475,0.9887718637465696,34.183449143538134
7.46,26.382492387590073,17.901586383010894,10.644153700506841,19.417376895720906,21.353314889464812,22.43172353245558,-11.423732306863904,-1.9049301592071588,31.99161924471337
7.48,26.920467683061602,18.934110782574237,11.069556988838736,19.384777215358945,21.349558379062877,22.72699958861511,-11.687266291751387,-4.676789595541883,29.759235665071504
7.5,27.424873789955242,19.971512431695633,11.537247676866004,19.353960112219674,21.345397636448048,23.026178594142813,-11.781949942476148,-7.313515176752715,27.496993896328892
7.5200000000000005,27.89328144037231,21.008828027802025,12.045007556578799,19.32507354824621,21.340830810160945,23.327818158108126,-11.707321933489537,-9.802462554337378,25.2157332365209
7.54,28.32343260924892,22.041092399518796,12.590425567942301,19.298256323257853,21.335858003971452,23.630463956014314,-11.463732549074889,-12.131695068812324,22.926384750481855
7.5600000000000005,28.71325138279349,23.063362236005126,13.170909235626022,19.273637407495002,21.330481276631748,23.932656688128546,-11.052342043472564,-14.290040897913542,20.63991896810612
7.58,29.06085397943681,24.07073976614077,13.783697001061919,19.25133531972059,21.324704632247556,24.232939074842903,-10.475115112494503,-16.267146641567273,18.36729329390109
7.6000000000000005,29.364557874298498,25.05839624397752,14.425871361936355,19.231457554018053,21.318534001464926,24.52986284589693,-9.73481156805958,-18.053527071645924,16.11939945288264
7.62,29.622889939312472,26.021595091742316,15.094372769448318,19.21410006052574,21.31197721325329,24.821995680934887,-8.834973134696892,-19.64061060589191,13.907011292307368
7.640000000000001,29.834593599874477,26.95571463306154,15.786014215557538,19.199346780303596,21.30504395764906,25.107928079755258,-7.779906523503209,-21.020780480031885,11.740733102510225
7.66,29.998634952986773,27.856270268404444,16.497496424680048,19.187269237811538,21.29774573961065,25.386280118034417,-6.574662855874918,-22.187411316628264,9.63094878936223
7.68,30.1142078155763,28.718936008664063,17.225423601303874,19.177926192979523,21.290095824070544,25.655708063380743,-5.225013478122409,-23.134900919916515,7.587772087553306
7.7,30.18073769181306,29.539565260613003,17.966319640548193,19.171363353850523,21.282109172615336,25.914910818308666,-3.7374223524780374,-23.858697199862778,5.620998066136108
7.72,30.197884634957074,30.314210768005953,18.716644733449037,19.167613151453804,21.273802372020445,26.162636160717728,-2.1190151248397835,-24.35532007663878,3.740056147669807
7.74,30.165544978941785,31.03914359971937,19.47281228683271,19.16669457862727,21.26519355492796,26.39768674848756,-0.3775449959880529,-24.622378210282417,1.9539648922177553
7.76,30.083851950008683,31.7108711092902,20.23120607123588,19.16861309251028,21.25630231318169,26.618925863323867,1.47864438574682,-24.65858056165588,0.2712887334152354
7.78,29.95317513872409,32.32615376768098,20.988197521361858,19.173360582114096,21.247149604111172,26.825282863515596,3.440658882863917,-24.463742655555663,-1.2999031049556888
7.8,29.77411882996364,32.88202078222408,21.74016310539914,19.180915401413504,21.23775765019399,27.01575831782554,5.499096494494777,-24.038787493829656,-2.752075302819369
7.82,29.54751923340303,33.37578445870821,22.483501673034564,19.19124246583916,21.22814983280537,27.18942880416243,7.644092352739613,-23.385741274271133,-4.078262624385415
7.84,29.274440585759308,33.80505319594461,23.214651704424355,19.204293414108925,21.21835058030913,27.34545133924593,9.865365977010883,-22.507723742374754,-5.272103331352185
7.86,28.956170151022278,34.16774307140916,23.93010838969315,19.22000683414338,21.20838525100511,27.483067424383467,12.152270569859759,-21.408933266187805,-6.327869715906019
7.88,28.594212173769,34.46208796661411,24.626440426629582,19.23830855030348,21.19828001182845,27.601606687627143,14.493843979884423,-20.094626837110884,-7.240495604824577
7.9,28.190280766677713,34.68664816417445,25.30030648997452,19.259111973205233,21.18806171294311,27.70049010154027,16.878861268051676,-18.571094888497818,-8.005600677781468
7.92,27.746291812938143,34.840317397360415,25.948471263308416,19.28231850786333,21.17775775924676,27.779232765629896,19.295888454379977,-16.845631256616112,-8.619511516783476
7.94,27.26435387632101,34.922328297674426,26.56782098741308,19.307818020745806,21.167395978990584,27.837446236325487,21.733337357038224,-14.926498231488846,-9.079279257441156
7.96,26.746758202996872,34.93225622705455,27.15537841804669,19.335489361288573,21.157004490539403,27.87484039519572,24.179521098044383,-12.822887039953255,-9.382693771311327
7.98,26.195967835659577,34.8700214697789,27.70831714536024,19.36520093685759,21.146611567636,27.891224846108113,26.622710123163582,-10.544873837852123,-9.528294308847869
8.0,25.61460590102762,34.73588977313986,28.223975195960165,19.39681133792965,21.136245503920456,27.886509834158254,29.05118842378714,-8.103371460599377,-9.515376548183951
8.02,25.005443125315264,34.530471235972165,28.699867855743886,19.4301700105712,21.125934477329082,27.860706682748052,31.453309702344082,-5.510077161358842,-9.343996022095485
8.040000000000001,24.371384638647292,34.25471754645512,29.13369964687172,19.465117972945674,21.11570641505753,27.813927745580646,33.817553197646276,-2.7774165919540357,-9.014967898170346
8.06,23.715456130035044,33.9099175837705,29.52337540455064,19.501488572496882,21.105588859711002,27.746385874501897,36.1325789130965,0.08151570765953497,-8.529863118679634
8.08,23.040789416377788,33.49769140460068,29.86701040366516,19.539108280334332,21.09560883725144,27.658393406052262,38.3872819964299,3.0530190374232866,-7.891000921227789
8.1,22.35060750017399,33.01998264098402,30.162939478192747,19.577797518725085,21.085792727450283,27.55036067070822,40.570845979483344,6.122852156508085,-7.101437769623215
8.120000000000001,21.648209180256355,32.47904934429245,30.409725096220875,19.617371518122567,21.076166137393546,27.422794032042273,42.672794653541864,9.276301511540517,-6.164952748887427
8.14,20.936953294485825,31.87745332140387,30.606164348187278,19.657641199338688,21.0667537786933,27.276293465761285,44.683042312513415,12.498251721075906,-5.086029498867831
8.16,20.220242669315617,31.21804801237321,30.75129481373728,19.698414076669422,21.057579348996395,27.111549689874348,46.591942122302015,15.773257981461722,-3.8698347705868383
8.18,19.501507846594812,30.503964963857698,30.844399282648652,19.739495178009523,21.048665418303198,26.929340859110457,48.3903324071967,19.085620078238236,-2.5221937035625706
8.2,18.784190674683735,29.738598968161693,30.885009301984542,19.780687977041453,21.040033320717743,26.73052884065118,50.0695806003585,22.41945760510509,-1.0495619516298944
8.22,18.071727835367458,28.925591933121687,30.872907534587842,19.82179533343456,21.031703052096926,26.51605508774186,51.62162466858351,25.758786065276915,0.5410052185695187
8.24,17.367534388273114,28.068815562166595,30.80812891655773,19.862620436393087,21.023693174108892,26.28693613162232,53.0390118047852,29.087593477789678,2.2418867035512005
8.26,16.674987411416726,27.17235292661452,30.690960607523284,19.902967747046638,21.016020725160946,26.044258713287054,54.314934202131,32.38991712357765,4.044932052558473
8.28,15.997409815419525,26.240479017293442,30.521940733736454,19.942643935216726,21.008701138618836,25.789174578231865,55.44326174051623,35.64992006866734,5.941500497304253
8.3,15.338054409708823,25.27764036785167,30.301855928380444,19.981458806032922,21.00174816872021,25.522894959019926,56.41857142363915,38.85196709514289,7.922502336212727
8.32,14.700088296851124,24.288433847696467,30.03173768144221,20.0192262119681,20.995173824530887,25.246684772383016,57.23617342800628,41.98069967713791,9.978442473201698
8.34,14.086577669793018,23.277584725348927,29.712857515852935,20.055764945925745,20.988988312262457,24.961856558572787,57.892133637935096,45.021109642890686,12.099465903579379
8.36,13.500473084936305,22.24992410685743,29.34672101248558,20.090899611097463,20.983199986228108,24.669764192018057,58.383292557900155,47.95861116924873,14.275404929515444
8.38,12.944595282047267,21.21036585638133,28.935060711194616,20.124461463403318,20.97781530867904,24.371796393240484,58.707280508364384,50.77911076174955,16.495827880734204
8.4,12.42162161698113,20.163883111916547,28.479827926486763,20.156289222575356,20.972838818676,24.069370074143936,58.862529048000255,53.469074890542764,18.750089099645923
8.42,11.934073182298878,19.1154844978532,27.98318349508708,20.1862298474979,20.96827311031287,23.76392354466388,58.848278496950236,56.015594921502085,21.02737998147979
8.44,11.484302657177968,18.07019016911963,27.447487542968062,20.214139273103576,20.964118820054136,23.456909621258397,58.66458166923803,58.406449101694484,23.316780764662862
8.46,11.07448297124963,17.03300778108508,26.87528827100976,20.23988310395378,20.96037462365074,23.14978866227951,58.312303626874325,60.63016120343857,25.60731288461441
8.48,10.706596810386191,16.00890850797552,26.269309849846913,20.263337262561418,20.95703724230806,22.844021567616362,57.793117600386914,62.67605564922646,27.887991608283592
8.5,10.382427043162641,15.002803226752865,25.632439452250324,20.284388587820068,20.95410145838374,22.541062775281066,57.10949696717724,64.53430873232287,30.147878705392504
8.52,10.103548081687848,14.019518976321063,24.967713516779323,20.302935382410286,20.951560140194804,22.24235328901433,56.2647034709734,66.19599582464876,32.37613489775238
8.540000000000001,9.871318259004536,13.063775811739415,24.278303269877796,20.318887904351453,20.949404276236812,21.949313770253198,55.26277156389968,67.65313416915214,34.56207183758399
8.56,9.686873208915864,12.140164150456194,23.567499618437644,20.332168803106345,20.94762301814735,21.66333772598629,54.108489156608904,68.89872127470571,36.695203374308555
8.58,9.551120343675601,11.25312274107753,22.83869743598634,20.34271349465923,20.94620373280912,21.385784828577503,52.807374619980656,69.92676844768054,38.76529584058786
8.6,9.464734380630311,10.406917332426627,22.09537937419586,20.350470477905123,20.94513206263331,21.11797439491247,51.365650443363485,70.73232963762737,40.76241714772925
8.620000000000001,9.428154028482643,9.60562018215664,21.341099214546958,20.355401585924266,20.94439199454458,20.861179062846126,49.79021334188455,71.31152506090851,42.676984406851965
8.64,9.441579747647298,8.853090452842515,20.579464903105166,20.35748217654696,20.943965936451416,20.616618684890344,48.08860132129514,71.66155995217603,44.499809922001475
8.66,9.504972710784642,8.15295565615088,19.814121287199725,20.356701254880665,20.943834801785123,20.38545448304491,46.268957469464354,71.78073783014763,46.22214522627723
8.68,9.618054842069464,7.508594152895844,19.048732697235398,20.35306153427186,20.943978100696746,20.16878347399428,44.33999105920487,71.66846880026354,47.83572308916315
8.700000000000001,9.780310074057494,6.923118890908322,18.286965399318266,20.34657942761343,20.944374038526906,19.96763321460712,42.310935721348436,71.32527221671812,49.33279711923789
8.72,9.990986666930606,6.399362343231679,17.532470054671066,20.33728497744192,20.944999619994743,19.78295686453783,40.191505326612514,70.75277438833399,50.70617898623573
8.74,10.249100739507469,5.939862854236234,16.78886422523741,20.32522171607909,20.945830759704894,19.615628623369865,37.99184734527702,69.95370059754366,51.94927282823617
8.76,10.553440827138672,5.546852306648086,16.059715045397187,20.310446466029227,20.94684239734416,19.46643952515436,35.7224943484208,68.93186225836652,53.056106975550776
8.78,10.902573620634648,5.222245339727261,15.348522116355458,20.293029071549586,20.948008618101206,19.33609365461965,33.3943134498029,67.69213845878014,54.02136250376904
8.8,11.294850678251665,4.967629982897206,14.658700720542583,20.273052073017993,20.949302776676515,19.225204753894406,31.01845434917238,66.24045282210945,54.8403988551923
8.82,11.728416265096044,4.784259956426543,13.993565433576753,20.250610314926075,20.950697625305704,19.134293290684774,28.606295823644682,64.58374493130071,55.509275989747934
8.84,12.201216093801074,4.6730484545723145,13.356314202833918,20.225810500271976,20.952165444215574,19.063783942424454,26.169391302808453,62.72993733617777,56.02477341353679
8.86,12.711007102820759,4.634563661270519,12.750012988793792,20.198770683150666,20.953678174740244,19.01400356779807,23.719413454304252,60.6878974717955,56.38440554281421
8.88,13.255368084369202,4.669025835690329,12.177581017341074,20.169619710193114,20.95520755383265,18.985179625008385,21.268098288382994,58.46739533145636,56.5864337133812
8.9,13.831711212942558,4.776306125001318,11.641776742420074,20.138496607559567,20.95672524972188,18.97743908366965,18.827188896470993,56.07905662065268,56.62987448052416
8.92,14.4372943352115,4.955926987154078,11.145184557967905,20.105549921363707,20.958202997762893,18.99080780135207,16.408379208860378,53.534312010607486,56.514504429409875
8.94,15.069234042541998,5.207064336720692,10.690202347650613,20.070937009981783,20.959612736126783,19.02521039935316,14.023257925461454,50.84534235929339,56.24086123413849
8.96,15.724519403180235,5.528551319053911,10.279029915500322,20.034823295172483,20.960926740443444,19.080470614884455,11.683252979718407,48.025020443015165,55.81024113838247
8.98,16.40002631742855,5.918883734032008,9.913658359476708,19.997381473894567,20.962117756872903,19.156312138563624,9.399576754410777,45.08684934328332,55.22469278948769
9.0,17.092532425079952,6.376227090738872,9.595860448332402,19.95879069467683,20.96315913290702,19.252359935460177,7.1831723365263045,42.0448977857381,54.48700743968315
9.02,17.79873248059521,6.898425216129553,9.327182019657977,19.919235703343457,20.964024945352918,19.368142030308288,5.044661034747827,38.9137328154317,53.60070565807674
9.040000000000001,18.515254148951865,7.483010455949549,9.108934489605227,19.87890596047709,20.9646901247687,19.50309177174015,2.9942914624377353,35.708349983380536,52.57002044304912
9.06,19.23867410684773,8.127215307410614,8.942188443568927,19.837994737373066,20.965130575893188,19.65655053151326,1.041890368014733,32.4441015952452,51.399877062440595
9.08,19.96553442158335,8.827985568882026,8.827768423347587,19.796698191659292,20.965323293312444,19.82777086734547,-0.8031844702456672,29.136623094169288,50.09586940847327
9.1,20.69235907825007,9.58199478541184,8.766248835480177,19.755214430306673,20.965246472064216,20.01592008694317,-2.5320891723414665,25.801758218836177,48.66423333211431
9.120000000000001,21.415670625432174,10.38566009729115,8.75795112044225,19.713742561238575,20.964879612284502,20.22008424889131,-4.136536132121031,22.45548300396574,47.11181669103599
9.14,22.13200680828502,11.235159207930732,8.802942047246349,19.67248174158409,20.9642036179048,20.439272518306346,-5.608833858771057,19.113829307258676,45.446046723621976
9.16,22.837937167684697,12.126448636037946,8.901033321044032,19.631630223121036,20.963200888297248,20.672421930721892,-6.941923819367725,15.792807862234588,43.674894349922546
9.18,23.53007946872807,13.05528293019979,9.051782336590193,19.591384403389657,20.961855403013306,20.91840247037235,-8.129414360570017,12.508331585151096,41.806836099867
9.200000000000001,24.205115921160356,14.01723491773322,9.25449419067007,19.551937884221687,20.960152798818942,21.176022487802573,-9.165611376258209,9.27613924985913,39.85081348371388
9.22,24.85980909173881,15.007716808322714,9.508224886792604,19.51348054368552,20.958080438840266,21.444034405890108,-10.04554565424268,6.111720032679997,37.81619018468117
9.24,25.491017442882637,16.02200208566946,9.8117857390627,19.47619762520321,20.95562747343024,21.72114069703597,-10.76499674558624,3.0302392288561193,35.71270720374823
9.26,26.09571041636413,17.055248068124953,10.163748947652847,19.44026884861808,20.95278489246507,22.00600009863559,-11.32051324295714,0.04646553306968848,33.55043620297457
9.28,26.670983000315395,18.102519047422895,10.562454324466048,19.405867546845347,20.949545568851175,22.29723404174095,-11.709429383307445,-2.82529981860882,31.339731235784615
9.3,27.214069689991614,19.15880986671075,11.006017131048258,19.373159833400813,20.945904292961078,22.5934332542995,-11.92987786699248,-5.571291610481176,29.091179154163097
9.32,27.72235779669766,20.219069855129256,11.492336997429211,19.342303803546628,20.94185779791805,22.893164515516673,-11.980798865489351,-8.178346686530011,26.815548869145367
9.34,28.193400027986034,21.278226987418837,12.019107877052685,19.313448773644662,20.937404775552082,23.19497752431563,-11.861945152684237,-10.63396708918382,24.523739742880778
9.36,28.624926281767955,22.331212157034038,12.583828991037274,19.286734562189952,20.932545882964924,23.497411850063198,-11.573883341075769,-12.926380010084701,22.2267293516978
9.38,29.01485459822734,23.372983447472347,13.183816709874028,19.26229081594345,20.927283739675467,23.799003932477394,-11.117991218380133,-15.044594269148252,19.935520869061236
9.4,29.36130121571275,24.39855028484511,13.816217316457845,19.240236384466968,20.92162291535114,24.098294096979593,-10.496451194300363,-16.978453047131836,17.66109032222796
9.42,29.662589678222663,25.40299734499589,14.478020583099187,19.22067874632111,20.915569908197693,24.393833548627157,-9.712239895435937,-18.71868259886486,15.414333999985427
9.44,29.91725896791267,26.38150814440634,15.166074121909185,19.203713488603622,20.909133114077907,24.684191323888296,-8.769113941937682,-20.25693680591371,13.206016167507864
9.46,30.124070612114007,27.329388173993646,15.877098425035056,19.189423843039833,20.90232278652632,24.96796115883702,-7.671591983899056,-21.58583729736688,11.046717400011216
9.48,30.282014664408347,28.2420873193558,16.60770245220688,19.177880284926907,20.89515098786895,25.243768198841604,-6.424933100084043,-22.69900860953015,8.946784098965342
9.5,30.390314708385322,29.11522183806239,17.354399868530137,19.16914018600076,20.88763153170458,25.510275626460576,-5.035111647743031,-23.59110911945034,6.916278613642843
9.52,30.4484316391193,29.944595338942342,18.113625654686917,19.163247536339316,20.879779916891508,25.76619104689267,-3.5087886582661985,-24.257856492370983,4.964931176809818
9.540000000000001,30.456066391718927,30.72621903696924,18.881753172388642,19.160232725251042,20.871613253512326,26.010272707495947,-1.8532799565473423,-24.696048464456656,3.1020930788878456
9.56,30.4131614568407,31.45633089167705,19.655111474393667,19.16011239113255,20.863150181062935,26.241335437170726,-0.07652113060980492,-24.903578124174185,1.3366919399388282
9.58,30.319901283602334,32.13141375449683,20.43000287165214,19.162889334467845,20.854410779337446,26.458256339415122,1.8129704615020894,-24.87944416235919,-0.32281117482337573
9.6,30.176711504667747,32.74821231032895,21.202720617199006,19.16855249823553,20.84541647239508,26.659980175263968,3.806136474109009,-24.623755724808387,-1.8684623158129905
9.620000000000001,29.984257004023224,33.30374878183694,21.96956665267242,19.177077014739357,20.83618992600161,26.845524425094894,5.893420981543179,-24.137731937754452,-3.292852803167852
9.64,29.743438856869236,33.79533732772919,22.726869316419773,19.18842431753619,20.826754939231087,27.01398400607326,8.064816222882362,-23.423696195134763,-4.589154798792314
9.66,29.455390117211614,34.22059702988495,23.47100093605998,19.202542320147653,20.817136330501295,27.164535613570163,10.309910564056029,-22.485065060169372,-5.751154058061356
9.68,29.121470501231492,34.5774634342291,24.198395217047675,19.2193656591095,20.80735981876208,27.29644167285543,12.617938377603233,-21.326331962363987,-6.773279757438756
9.700000000000001,28.74325998967631,34.86419858979662,24.905564346126063,19.238816000315197,20.797451900384786,27.40905388230239,14.977831609702932,-19.953045761376025,-7.650631256247901
9.72,28.32255135341237,35.07939950625832,25.58911572593856,19.260802408720327,20.787439722213087,27.501816322833026,17.378272839109858,-18.371784158001994,-8.379001602253883
9.74,27.86134168363841,35.222005043758834,26.245768263530977,19.28522177699552,20.77735095161373,27.574268133340688,19.807749481790996,-16.590122295796462,-8.954897777826938
9.76,27.361822915086616,35.29130113914887,26.872368130603046,19.31195931409887,20.76721364389477,27.626045722640846,22.254608983362193,-14.616596461313362,-9.375557465187198
9.78,26.826371425217562,35.286924387774526,27.465903921826918,19.34088908925554,20.757056107919087,27.65688451925505,24.707114657943503,-12.460663235212483,-9.638962339328632
9.8,26.257536747236543,35.20886395325193,28.023521141640586,19.37187462941839,20.74690677047877,27.6666202482109,27.153501937954285,-10.132654238310746,-9.743847806901112
9.82,25.65802943562507,35.05746176710632,28.542535938479258,19.404769568276308,20.736794040060524,27.655189720704747,29.58203477166819,-7.6437266151188545,-9.689709083840285
9.84,25.03070817526193,34.83341107437712,29.020448040442968,19.439418341730203,20.726746170727758,27.622631149031417,31.98106187233145,-5.00580965742223,-9.476803704531735
9.86,24.378566154139254,34.53775325941211,29.45495280479584,19.4756569290041,20.71679112668434,27.569083965007714,34.33907258076629,-2.2315476200294193,-9.106150298084527
9.88,23.704716802599215,34.1718730322333,29.843952346180917,19.5133136335885,20.70695644825175,27.49478816123335,36.64475204439045,0.6657608091938978,-8.579523776802361
9.9,23.0123789422737,33.73749195742416,30.18556567746994,19.552209901769267,20.6972691198353,27.400083147059217,38.887035473310696,3.672226216216185,-7.899446875171205
9.92,22.304861421890674,33.236660359117934,30.478137810436564,19.592161174488485,20.687755440566594,27.285406125395774,41.05516119164791,6.7734350103665255,-7.069178084982322
9.94,21.58554732469269,32.671747674603616,30.72024779374505,19.632977767736467,20.678440898190875,27.151290008253714,43.13872225349248,9.954518437212904,-6.092696120884281
9.96,20.857877799319798,32.04543123990203,30.91071561381437,19.67446577875908,20.669350046865105,26.998360862844926,45.12771634716545,13.200223846981102,-4.974680854181334
9.98,20.12533561875404,31.36068363229444,31.048607966039732,19.716428012026483,20.6605063893838,26.82733492144627,47.01259378165174,16.49498773573625,-3.720490964388728
10.0,19.39142851900037,30.620758556091864,31.133242825051695,19.758664922246428,20.651932264481157,26.639015147784015,48.78430328613014,19.823010351017867,-2.33613825329365
10.02,18.659672427451962,29.829175426430766,31.16419284517839,19.80097556797436,20.64364873963091,26.43428740217082,50.434335457477,23.168331345775158,-0.8282589387340158
10.040000000000001,17.933574626999405,28.989702622275622,31.141287511017513,19.843158573458933,20.63567551000839,26.214116193734014,51.954763579195436,26.514906300691383,0.7959181604612564
10.06,17.216616961251816,28.106339565750563,31.0646140767367,19.885013092512743,20.628030803972838,25.979540062957117,53.33828167264713,29.84668361690296,2.528606224052261
10.08,16.512239155089166,27.183297686205954,30.93451726929612,19.92633977022306,20.620731295594535,25.731666608602367,54.578239567097256,33.147681447296705,4.361497709313191
10.1,15.823822328007266,26.224980358139604,30.75159775774296,19.966941698033747,20.613792024627365,25.471667182508977,55.668674827576254,36.402064310291266,6.285804133805778
10.120000000000001,15.154672777538671,25.23596190808767,30.516709396833605,20.006625357717123,20.607226324294306,25.20077127764848,56.60434139389739,39.59421902575763,8.292298171982683
10.14,14.508006114919487,24.22096579342423,30.23095525561583,20.045201549464696,20.60104575726706,24.920260636997266,57.380734778736986,42.70882959143475,10.371357859469573
10.16,13.886931828927604,23.18484206269958,29.895682455136082,20.082486299636166,20.59526006011677,24.63146311319854,57.99411371696789,45.7309506376353,12.513012680233844
10.18,13.294438351625612,22.132544197903396,29.51247583278119,20.118301743857504,20.589877096535954,24.33574630626157,58.44151814682502,48.64607911363486,14.706991333330736
10.200000000000001,12.73337868968153,21.069105442091956,29.083150464908396,20.15247698168617,20.58490281950451,24.034511008011922,58.72078345797869,51.44022389499194,16.942770963452986
10.22,12.20645670531303,19.999614744710964,28.60974308549756,20.18484889786687,20.580341242648526,23.729184489935047,58.83055091075046,54.09997290869679,19.2096275813421
10.24,11.716214099429624,18.929192421574214,28.09450243839516,20.215262947013578,20.57619442087467,23.421213661695408,58.77027419899847,56.61255751370231,21.49668746837993
10.26,11.26501817059012,17.862965660882086,27.539878611560905,20.24357389730384,20.572462440417862,23.11205813727231,58.54022210619162,58.965913774650566,23.792979289408315
10.28,10.855050394336523,16.806043972337946,26.9485113999152,20.269646530449307,20.569143418295514,22.803183236418715,58.14147726492561,61.1487404010893,26.08748670404799
10.3,10.48829589581129,15.763494722226614,26.32321775735391,20.293356293525424,20.566233511237986,22.49605296201666,57.57593099889217,63.150552986075986,28.36920117299954
10.32,10.166533850935954,14.740318847809156,25.666978391221953,20.314589900434495,20.56372693400449,22.19212298037358,56.84627429196116,64.96173435845378,30.627174754253538
10.34,9.891328880627194,13.74142690033962,24.98292357556557,20.333245879014143,20.5616159870271,21.892833647498207,55.95598491641668,66.57358070998686,32.85057256708272
10.36,9.664023441022001,12.771615461250969,24.274318224061382,20.349235063467866,20.55989109318686,21.599603094806536,54.909310807169,67.97834348009295,35.02872481819939
10.38,9.485731318637779,11.835544163565377,23.544546331470574,20.362481025456052,20.55854084372766,21.313820440887582,53.71124969118053,69.16926642069103,37.15117789416104
10.4,9.357332157354918,10.937713280354549,22.797094827304612,20.372920447892213,20.557552052696906,21.03683912090004,52.36752522644365,70.14061819406037,39.2077445756341
10.42,9.279467178182909,10.082442136515066,22.03553691650893,20.380503431909993,20.556909820371157,20.76997040502569,50.884559474934434,70.88771969292742,41.188552841883876
10.44,9.252535959543534,9.273848322377788,21.263515033393464,20.385193744155018,20.556597604310706,20.514477105980315,49.26944227158253,71.40696667033674,43.084093258725474
10.46,9.276694432342913,8.515827896323165,20.484723422532674,20.38696899546991,20.5565972987871,20.27156752567308,47.52989719280954,71.69584694262213,44.88526457587021
10.48,9.351854024996017,7.812036631493019,19.702890473648495,20.385820754244747,20.556889321578716,20.04238966150157,45.67424454337269,71.75295241878382,46.583417377914905
10.5,9.477681935571232,7.165872379520063,18.921760908327276,20.381754595391396,20.557452707503664,19.828025696011956,43.71136162852213,71.57798602914275,48.17039560738148
10.52,9.653602679661743,6.580458726186359,18.145077826446816,20.374790076357257,20.558265209434705,19.629486816493138,41.65064001389436,71.17176284600517,49.63857561237779
10.540000000000001,9.878800636621882,6.058629838667469,17.37656482213421,20.36496065538681,20.55930340423772,19.447708347842173,39.50194082268715,70.53620661965269,50.98090284085973
10.56,10.152223954149227,5.60291685317187,16.61990811388857,20.35231353150373,20.56054280582304,19.283545288065177,37.27554719191694,69.67434005802299,52.19092550880241
10.58,10.472589356122102,5.215535507184502,15.878738903020174,20.336909431642223,20.56195798179368,19.137768178609257,34.982115313120865,68.59027089374928,53.262825756096106
10.6,10.838388292271278,4.898375498069072,15.156615949282049,20.31882231971178,20.563522676059826,19.011059435805834,32.63262311956736,67.2891716975875,54.19144733240159
10.620000000000001,11.247893952645045,4.652991171871365,14.457008502694423,20.298139054563123,20.565209934183454,18.904010045948738,30.238317918990287,65.77725558864277,54.97232055657595
10.64,11.699169518202952,4.480594026038105,13.783279657448407,20.27495897523047,20.566992233064568,18.817116754155045,27.810662347541083,64.0617461067702,55.60168355996003
10.66,12.19007729481365,4.382046697037164,13.138670194779957,20.249393433521885,20.568841612764903,18.75077966402387,25.36127952510782,62.150842828181105,56.07650044715208
10.68,12.71828880949464,4.357858615861022,12.526283008520707,20.221565269076716,20.570729810395605,18.70530030056591,22.901897456305115,60.05368232939145,56.39447597634638
10.700000000000001,13.281295946563592,4.408183493202488,11.949068187277897,20.19160822214855,20.572628396092487,18.680880182444927,20.444292681046875,57.78029411300758,56.55406640870636
10.72,13.87642286759083,4.532818416907143,11.409808823147694,20.15966629861019,20.574508909367406,18.677619849963254,18.000233860625315,55.34155263110092,56.554486937411795
10.74,14.500838677331705,4.731204576511187,10.911107603833347,20.125893089152665,20.5763429953407,18.695518355530744,15.581425505840931,52.749125549327594,56.3957156444631
